ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country, usd_pledged,usd_pledged_real,usd_goal_real
1089870539,Sacred Dracometry Playing Cards (Canceled),Playing Cards,Games,USD,29-03-2016,11111,29-02-2016,6122.33,canceled,195,US,6122.33,6122.33,11111
1089874993,Project PsychoBliss!,Music,Music,USD,20-01-2012,500,21-11-2011,0,failed,0,US,0,0,500
1089890685,The Professional's Guide to Podcast Production,Radio & Podcasts,Publishing,USD,11-08-2012,2000,12-07-2012,5447.7,successful,246,US,5447.7,5447.7,2000
108989238,Number Ten Pond - 2014 Calendar,Photography,Photography,USD,20-08-2013,3800,26-07-2013,1488,failed,43,US,1488,1488,3800
1089894017,Danyon Jay Confections: The new vision,Food,Food,USD,26-04-2013,5500,06-04-2013,5596,successful,65,US,5596,5596,5500
1089902049,Functional Art - Dice Tower & Dice Box,Gaming Hardware,Games,CAD,29-05-2016,2000,29-04-2016,4562,successful,66,CA,3622.55,3486.7,1528.58
1089905841,Big-Kid Popsicles,Drinks,Food,USD,05-08-2016,40000,06-07-2016,25,canceled,1,US,0,25,40000
1089906421,Trash to Treasures - Ink on Canvas,Public Art,Art,USD,14-03-2013,4000,21-02-2013,0,failed,0,US,0,0,4000
1089909874,Fusion One: Wearable wireless charging on the go! (Canceled),Wearables,Technology,USD,20-02-2015,45000,16-01-2015,640,canceled,13,US,640,640,45000
1089910450,Bolea Espresso Catering,Drinks,Food,USD,31-12-2014,6000,01-12-2014,101,failed,3,US,101,101,6000
10899116,KICKSTART the release of Supersofar's NEW full length album,Indie Rock,Music,USD,07-02-2011,1500,22-12-2010,1740,successful,46,US,1740,1740,1500
1089914698,Help us Launch OSSO Apparel,Apparel,Fashion,USD,12-10-2017,2500,12-09-2017,2885,successful,59,US,575,2885,2500
1089916686,Three NEW Ilen Halogram & SPLATINUM Music Videos,Music Videos,Film & Video,USD,28-05-2014,3000,15-05-2014,3191.33,successful,38,US,3191.33,3191.33,3000
108991719,Irving Comics Inc.,Comics,Comics,USD,22-04-2015,10000,23-03-2015,0,failed,0,US,0,0,10000
1089918119,Devil Dave's Bloody Mary Sticks,Drinks,Food,USD,02-02-2018,12000,01-01-2018,3265,live,48,US,3250,3265,12000
1089918238,"Bamboo Dishes! Better for You, Better for the Planet",Product Design,Design,USD,26-10-2016,40000,26-09-2016,3341,canceled,41,US,855,3341,40000
1089931313,Armadillo Run: The Iron Phoenix. A Science Fiction Novel.,Fiction,Publishing,USD,05-04-2016,3000,03-03-2016,1300,canceled,24,US,1300,1300,3000
1089934691,The Quest (Canceled),Publishing,Publishing,USD,10-04-2013,128200,01-03-2013,15,canceled,1,US,15,15,128200
1089939127,Benzo (Children's Book With A Humanitarian Cause),Children's Books,Publishing,USD,07-10-2011,14000,08-08-2011,50,failed,1,US,50,50,14000
1089945405,BOMBSHELL TRAINER: The Worldâ€™s Most Advanced Waist Trainer,Ready-to-wear,Fashion,USD,02-12-2016,7500,02-11-2016,121,failed,8,US,96,121,7500
1089948522,Vanished,Documentary,Film & Video,USD,10-10-2014,25000,26-08-2014,130,failed,8,US,130,130,25000
1089958848,The Weeping Elephant,Sculpture,Art,EUR,06-10-2015,15000,22-09-2015,2325,failed,9,NL,2629.72,2641.66,17042.94
1089959429,Reminisce,Film & Video,Film & Video,GBP,30-09-2014,25000,11-08-2014,40,failed,1,GB,67.1,64.27,40165.8
1089959689,This Drone Film is Not Yet Titled,Shorts,Film & Video,USD,01-01-2017,2000,02-12-2016,0,failed,0,US,0,0,2000
1089970994,L&P Brewery,Drinks,Food,SEK,05-12-2014,20000,05-11-2014,250,failed,1,SE,33.72,33.23,2658.8
1089972264,"Fluent Forever, The App: Learn to *Think* in Any Language",Apps,Technology,USD,19-10-2017,250000,19-09-2017,587785,successful,4434,US,1490,587785,250000
1089974925,Bring local food to more people with a delivery vehicle!,Farms,Food,USD,27-07-2014,25000,25-06-2014,25060,successful,244,US,25060,25060,25000
1089983314,The 2-in-1 Kodi Bag:  Consolidate two bags into one.,Accessories,Fashion,USD,20-08-2014,6200,18-07-2014,7490,successful,80,US,7490,7490,6200
1089985504,Augment Reality Wooden Alphabet Toys (Canceled),Product Design,Design,GBP,05-09-2013,3000,06-08-2013,119.99,canceled,6,GB,183.45,186.92,4673.48
1089997995,Help me impact the world with love,Hip-Hop,Music,USD,01-11-2015,20000,10-09-2015,5,failed,1,US,5,5,20000
1090024933,Michael Claridge Sings His First Christmas Album,Music,Music,USD,21-08-2012,17000,22-07-2012,500,failed,1,US,500,500,17000
1090028757,Lets make a pilot!!!,Film & Video,Film & Video,USD,01-10-2012,3000,02-08-2012,1000,failed,21,US,1000,1000,3000
1090032640,Largest traveling Zombie drawing,Illustration,Art,USD,03-08-2013,30000,04-07-2013,68,failed,5,US,68,68,30000
1090034919,WTF?!,Playing Cards,Games,USD,11-10-2015,2000,11-09-2015,25,failed,1,US,25,25,2000
1090035220,How to become a mobile developer and software contractor.,Software,Technology,GBP,06-05-2015,2000,31-03-2015,2017,successful,22,GB,2998.89,3108.91,3082.71
1090056879,Tropical Bliss // A Film about Finding Happiness,Shorts,Film & Video,USD,07-12-2013,850,12-11-2013,850,successful,14,US,850,850,850
1090057903,Heirloom: the World's First Tomato for Cameras,Product Design,Design,USD,04-09-2014,43000,26-07-2014,11924,failed,115,US,11924,11924,43000
1090059426,CoasterCrazy.com Coder Fundraising!,Web,Technology,USD,01-07-2015,5,30-05-2015,420,successful,11,US,420,420,5
1090071373,"Learn to Make iOS apps in Objective-C ""AND"" Swift",Apps,Technology,USD,17-07-2015,15799,02-06-2015,146,failed,4,US,146,146,15799
1090073711,XERXES CarbonCard Titanium - Experience unlimited Power,Product Design,Design,EUR,05-04-2016,25000,29-02-2016,5472,failed,53,AT,5982.23,6217.83,28407.48
1090079986,The Crooks are re-releasing Tombstone Bullets - on vinyl!,Rock,Music,USD,16-01-2013,2000,13-12-2012,2060,successful,39,US,2060,2060,2000
1090083339,Award-Winning DJ $crilla Needs Project Funding (New Album),Hip-Hop,Music,USD,28-08-2010,2000,27-06-2010,40,failed,2,US,40,40,2000
1090094357,Publish My First Children's Book (Canceled),Children's Books,Publishing,USD,10-05-2012,6000,10-04-2012,0,canceled,0,US,0,0,6000
1090095438,Publish Beauty in the Beast - a Novel by Chasity Edens,Fiction,Publishing,USD,21-04-2015,2200,22-03-2015,2220,successful,37,US,2220,2220,2200
1090097743,The Spirit of The Wolf Music Video,Music Videos,Film & Video,GBP,15-12-2014,12000,16-10-2014,1,failed,1,GB,1.59,1.56,18777.58
1090098632,Wild Flowers Apparel: Clothing For All Of The Wild Flowers,Childrenswear,Fashion,USD,23-06-2015,2000,24-05-2015,505,failed,16,US,505,505,2000
1090109315,The Hikers- A video game project!,Video Games,Games,USD,04-09-2015,12500,05-08-2015,116,failed,5,US,116,116,12500
1090109392,Alexander Hamilton: The Formative Years,Nonfiction,Publishing,USD,14-05-2015,9000,12-04-2015,10012,successful,80,US,10012,10012,9000
1090111923,Duels For the Iron Staff (Canceled),Tabletop Games,Games,USD,07-12-2014,12000,07-11-2014,5143,canceled,116,US,5143,5143,12000
1090116816,After 68: The Rise and Fall of The Ambassador Hotel,Documentary,Film & Video,USD,24-07-2013,150000,02-06-2013,16139.87,failed,167,US,16139.87,16139.87,150000
1090126243,Space Drone,Technology,Technology,USD,27-12-2012,4200,27-11-2012,720,failed,12,US,720,720,4200
1090141340,Don't Pop the bomb - An addictive app,Mobile Games,Games,NZD,25-11-2015,1000,26-10-2015,10,failed,2,NZ,6.75,6.54,653.51
1090150306,Wolf In Sheeps Clothing Co. Winter 2011 Line,Fashion,Fashion,USD,07-12-2011,6000,16-11-2011,35,failed,2,US,35,35,6000
1090154716,Girl Power 2: All Suited Up,Documentary,Film & Video,USD,06-09-2012,2500,05-08-2012,2626,successful,40,US,2626,2626,2500
1090156893,"""SexyBetsy Apparel"" A life style where everyone is welcome.",Fashion,Fashion,USD,12-09-2013,5000,13-08-2013,100,failed,1,US,100,100,5000
1090158133,Polynesian Cultural Performance,Dance,Dance,USD,30-11-2013,20000,16-10-2013,75,failed,4,US,75,75,20000
1090174729,Autumn Leaves: A Jazz Album,Jazz,Music,USD,12-03-2011,1500,26-01-2011,1581,successful,45,US,1581,1581,1500
1090178689,Entry Denied - a documentary film by Machu Latorre,Documentary,Film & Video,USD,08-10-2011,15000,08-09-2011,15830,successful,195,US,15830,15830,15000
1090179936,The Ryan Parker Book Project,Fiction,Publishing,USD,01-11-2016,500,04-10-2016,0,failed,0,US,0,0,500
1090183034,Travels through universe.,Music,Music,SEK,07-12-2014,3500,28-10-2014,0,failed,0,SE,0,0,465.05
109018659,Slashed,Comedy,Film & Video,USD,04-09-2015,550000,05-08-2015,100,failed,1,US,100,100,550000
1090187010,The Last Stand; a 30 page one shot action comic book,Comic Books,Comics,USD,17-12-2014,2000,17-11-2014,352,failed,37,US,352,352,2000
1090187517,TruetoArtScans for High Resolution Digital files and Prints,Fine Art,Photography,USD,20-07-2015,5820,29-06-2015,0,failed,0,US,0,0,5820
1090191963,The Mask of Sanity | Season One,Webseries,Film & Video,USD,14-01-2017,5000,15-12-2016,5354,successful,135,US,1380,5354,5000
1090194296,"CHICAGO FRINGE 2012,  YEAR 3: WE GROW UP (A Little)",Theater,Theater,USD,21-08-2012,5500,23-07-2012,6518.37,successful,133,US,6518.37,6518.37,5500
1090196801,Among Wolves,Drama,Film & Video,USD,17-01-2015,5000,18-12-2014,5020,successful,62,US,5020,5020,5000
1090222392,Start a Business in 24 Hours,Nonfiction,Publishing,USD,02-03-2016,2500,10-02-2016,0,failed,0,US,0,0,2500
1090229212,Tales of the Trail: Appalachian Trail,Documentary,Film & Video,USD,06-04-2015,2000,06-02-2015,120,failed,6,US,120,120,2000
1090248480,LOVE EXPRESS: Where Will This Train Take Us?,Shorts,Film & Video,USD,12-04-2014,2250,13-03-2014,4046,successful,74,US,4046,4046,2250
1090251812,The Colborne Bag: The Design-Driven Lunch Bag,Accessories,Fashion,CAD,07-05-2015,7000,07-04-2015,15276,successful,211,CA,12241.78,12621.66,5783.69
1090255652,"TRADEMARK ""debut album presale""",Music,Music,USD,22-09-2011,2000,08-08-2011,675,failed,24,US,675,675,2000
1090275452,Aprendoaprogramar: ProgramaciÃ?n para niÃ±@s,Software,Technology,EUR,05-07-2015,5000,10-06-2015,5403,successful,111,ES,6117,6043.29,5592.53
1090276829,Decim8ions,Photography,Photography,USD,08-04-2012,1000,09-03-2012,0,failed,0,US,0,0,1000
109027970,Direct To Wall Acrylic/Latex/Ink Printer,Hardware,Technology,CAD,01-05-2015,30000,02-03-2015,25,failed,1,CA,19.98,20.66,24787.24
1090281125,Both of my wheels are DYING.,Pottery,Crafts,USD,24-06-2017,4850,25-05-2017,5552,successful,126,US,1525,5552,4850
1090289409,ZoZo T-Shirts inspired by South Africa,Fashion,Fashion,GBP,10-01-2014,1500,11-12-2013,39,failed,3,GB,64.16,64,2461.4
1090301320,Mens & Womens Jeans by Robb & Hugo,Fashion,Fashion,USD,19-11-2012,5000,20-10-2012,737,failed,21,US,737,737,5000
1090304228,"Latasse, the eco bean-to-cup coffee machine. Ditch the pods!",Product Design,Design,GBP,17-06-2017,8000,18-05-2017,52,failed,3,GB,0,66.17,10179.8
1090327836,The Magna Cannon - Desktop Sized Magnetic Cannon,Product Design,Design,USD,15-12-2013,10000,31-10-2013,880,failed,16,US,880,880,10000
1090332536,No Honor,Shorts,Film & Video,USD,27-03-2012,3850,13-03-2012,3925,successful,45,US,3925,3925,3850
1090347300,The Most Comprehensive Book on Multiplayer Game Development,Software,Technology,EUR,12-05-2016,6500,11-04-2016,21190,successful,674,AT,24156.49,24046.48,7376.22
1090347461,The Promise 2014,Musical,Theater,USD,24-07-2014,5000,09-07-2014,0,failed,0,US,0,0,5000
1090348659,"YOKO DHARMA: ""Freedom Reign"" Independent Studio Album",Music,Music,CAD,18-12-2016,50000,18-11-2016,4863,failed,33,CA,2118.01,3598.49,36998.67
1090355489,Jackass Gulch Greenhouse,Farms,Food,USD,27-09-2014,1500,28-08-2014,1681,successful,24,US,1681,1681,1500
1090358553,DANCERS OF WAR: A 3rd person action video game for PC!,Video Games,Games,USD,01-05-2014,750000,31-03-2014,23721.69,failed,414,US,23721.69,23721.69,750000
1090363566,Shaolin Grandmaster Killer vol. 1,Comics,Comics,EUR,19-03-2017,3300,17-02-2017,1263,failed,35,DE,307.85,1364.67,3565.64
1090365762,YOANI - The Film,Narrative Film,Film & Video,USD,28-06-2013,108000,09-05-2013,110079,successful,199,US,110079,110079,108000
1090368021,The Move - The Mini Bolt-Action Everyday Carry Pen,Product Design,Design,USD,13-01-2014,8000,27-11-2013,44968,successful,719,US,44968,44968,8000
1090379295,Summertide - Fool The Fox  Music Video,Music Videos,Film & Video,GBP,07-07-2015,500,14-06-2015,0,failed,0,GB,0,0,775.88
1090396006,"IronWire cables: +20,000 bends! Unique design & kevlar braid",Gadgets,Technology,GBP,26-10-2017,2000,01-10-2017,3981,successful,150,GB,1763.12,5212.44,2618.66
1090396009,Lots of Logos Project,Graphic Design,Design,USD,28-02-2012,25,29-01-2012,51,successful,3,US,51,51,25
1090397775,The Tunnel,Electronic Music,Music,AUD,07-07-2016,4000,24-05-2016,970,failed,60,AU,693.24,728.94,3005.94
1090402469,Realizing Empathy: An Inquiry into the Meaning of Making,Graphic Design,Design,USD,12-03-2012,30000,01-02-2012,34780.17,successful,364,US,34780.17,34780.17,30000
1090410045,Cowboy House Correspondence Club Season 3,Comics,Comics,USD,06-03-2015,450,03-02-2015,1600,successful,37,US,1600,1600,450
1090412111,The CGI Production Compendium,Software,Technology,GBP,12-08-2014,2500,18-07-2014,361,failed,18,GB,618.63,602.51,4172.51
1090412607,Pop Drop,Product Design,Design,USD,19-08-2017,12000,20-07-2017,3176,failed,72,US,130,3176,12000
1090414823,Eye's of A sinner,Film & Video,Film & Video,USD,30-04-2017,2000,01-03-2017,341,failed,8,US,0,341,2000
109041627,Beehives to Sweeten the World,Food,Food,USD,31-03-2012,3000,15-03-2012,3645,successful,78,US,3645,3645,3000
1090422121,"New Kidd Swift album ""My Testament""",Hip-Hop,Music,USD,13-07-2013,1500,13-06-2013,1525,successful,31,US,1525,1525,1500
1090422766,Grupo Falso Baiano 3rd album fund!,World Music,Music,USD,23-06-2016,9200,02-06-2016,9440,successful,99,US,9440,9440,9200
109042333,Polymakr: Entirely New Materials for Desktop 3D Printing,3D Printing,Technology,USD,13-04-2014,25000,14-03-2014,100999.63,successful,1005,US,100999.63,100999.63,25000
1090424147,Night Market on St. Claude,Crafts,Crafts,USD,16-12-2012,7500,16-11-2012,700,failed,35,US,700,700,7500
109043740,Help The Campfire Club record a full length LP!,Country & Folk,Music,USD,01-08-2011,3700,03-05-2011,3850,successful,51,US,3850,3850,3700
1090441092,Absurd T-shirts,Fashion,Fashion,USD,09-02-2015,1000,10-01-2015,1,failed,1,US,1,1,1000
1090442302,Help False Priest Make A Record That Will Cure Influenza,Rock,Music,USD,21-07-2012,600,22-06-2012,606.03,successful,26,US,606.03,606.03,600
1090443585,The West Coast Debris Response,Film & Video,Film & Video,USD,22-06-2012,2000,23-05-2012,2145,successful,24,US,2145,2145,2000
1090443812,Night Postman,Apps,Technology,AUD,21-01-2016,15000,22-12-2015,85,failed,5,AU,60.88,59.73,10541.11
1090446716,The Book of Revelation: A Musical Commentary,Music,Music,USD,08-02-2013,6000,09-01-2013,6595,successful,95,US,6595,6595,6000
1090460250,Destroying Iphones,Comedy,Film & Video,USD,21-10-2015,1200,21-09-2015,0,failed,0,US,0,0,1200
1090484651,GoodFoot Socks: Performance Socks for the Business World,Fashion,Fashion,USD,16-05-2014,15000,01-04-2014,17644.33,successful,381,US,17644.33,17644.33,15000
1090490007,Zero Breeze - The Worldâ€™s Coolest Portable Air Conditioner,Product Design,Design,USD,01-10-2016,100000,16-08-2016,574114.5,successful,1149,US,150901.5,574114.5,100000
1090490575,Tradescube.com,Technology,Technology,USD,09-05-2015,25000,09-04-2015,0,failed,0,US,0,0,25000
109050708,JIGMOD Electronic Circuit Building System,DIY Electronics,Technology,CAD,14-10-2015,5500,16-09-2015,10842,successful,85,CA,8188.51,8387.1,4254.66
1090515468,Woderful Life of Rosie,Animation,Film & Video,GBP,03-09-2017,100000,04-08-2017,70,failed,3,GB,0,92.5,132138.8
1090519288,RoboArena- X-Com Inspired Multiplayer Game on iPhone,Video Games,Games,USD,25-05-2011,5000,25-04-2011,479,failed,24,US,479,479,5000
1090524279,Big Skinny Wallets: Worlds Thinnest Wallets w/ RFID blocking,Technology,Technology,USD,10-02-2015,22000,12-12-2014,158583,successful,3864,US,158583,158583,22000
1090529933,Counter Culture is relocating to a Building!,Food,Food,USD,01-02-2012,11000,02-01-2012,13200.12,successful,195,US,13200.12,13200.12,11000
1090532370,"Pepper Tree Seasonings, LLLP",Small Batch,Food,USD,08-12-2016,28000,08-11-2016,2943,failed,37,US,0,2943,28000
1090543005,No Country for Honest Womyn CD/ DVD Release and Celebration.,Performance Art,Art,USD,25-07-2011,1000,10-06-2011,1566,successful,39,US,1566,1566,1000
1090553770,The West Virginia Storytelling Project,Film & Video,Film & Video,USD,12-05-2011,3500,12-04-2011,3953.73,successful,64,US,3953.73,3953.73,3500
1090558553,The Escape Room- Can you get out in time?,Live Games,Games,USD,18-06-2016,85000,19-04-2016,1000,failed,1,US,1000,1000,85000
109056558,WarPok Card Game (Canceled),Tabletop Games,Games,USD,04-01-2014,2000,05-12-2013,143,canceled,3,US,143,143,2000
1090565590,Had EnoughÂ¿: A game of consequence,Tabletop Games,Games,USD,25-03-2017,10000,23-02-2017,105,canceled,3,US,75,105,10000
109057199,Strange Fruits,Film & Video,Film & Video,USD,23-10-2013,75000,24-08-2013,1020,failed,3,US,1020,1020,75000
1090574871,Brewers Against Turbidity,Playing Cards,Games,EUR,02-04-2016,1000,17-02-2016,2087,successful,84,IE,2329.29,2371.46,1136.3
1090601395,A Photo Essay in Vanity,Publishing,Publishing,USD,30-03-2014,28500,04-03-2014,0,failed,0,US,0,0,28500
1090611015,GAIA CODEX- A  Novel and Ancient Wisdom Text Revealed,Fiction,Publishing,USD,28-03-2014,5000,25-02-2014,10471,successful,293,US,10471,10471,5000
1090612494,Sheep Banks' Tools for Fiber Arts and Designs,Crafts,Crafts,USD,26-02-2014,800,27-01-2014,1060,successful,37,US,1060,1060,800
1090632008,Elemental Balance expansion & relocation,Spaces,Dance,CAD,01-01-2017,16000,02-11-2016,25,failed,1,CA,18.64,18.86,12068.19
109063835,ViviansEngineering ( Saving Lives),Hardware,Technology,GBP,27-10-2014,10000,27-09-2014,5,failed,1,GB,8.15,7.98,15969.34
1090656357,C n D Soft Play,Games,Games,GBP,01-03-2015,10000,30-01-2015,1,failed,1,GB,1.51,1.52,15184.18
1090659480,The Resurgence of Mrs. Winters Cakes,Food,Food,USD,13-11-2016,100,14-10-2016,1,failed,1,US,0,1,100
1090660165,Ninja Factory,Live Games,Games,USD,02-10-2016,35000,02-09-2016,1,failed,1,US,0,1,35000
1090663552,The Girl With Rose Coloured Glasses,Shorts,Film & Video,CAD,21-12-2013,8750,21-11-2013,80,failed,4,CA,76.47,75.02,8205.18
1090663944,FROM TIJUANA: 1er CampaÃ±a de DigitalizaciÃ?n de FotografÃ?as,Apps,Technology,MXN,04-07-2017,20000,20-05-2017,20550,successful,12,MX,0,1130.24,1099.99
1090668173,A learn makaton book for kids and adults too.,Children's Books,Publishing,GBP,17-12-2012,3800,12-11-2012,0,failed,0,GB,0,0,6164.83
1090669900,"Tommy Byers - NEW EP ""Thicker Than Water""!",Music,Music,USD,20-08-2012,7500,21-07-2012,901,failed,15,US,901,901,7500
109067732,Solo Stove Bonfire | The World's Most Unique Fire Pit,Product Design,Design,USD,26-10-2016,15000,26-09-2016,1176641,successful,4953,US,42295,1176641,15000
1090679430,Clusters : Case of the Missing,Fiction,Publishing,USD,11-11-2014,500,11-10-2014,91,failed,7,US,91,91,500
1090679519,Hunt for a Cure: An Unexpected Adventure to Save a Life,Nonfiction,Publishing,USD,30-11-2015,15000,31-10-2015,16094,successful,88,US,16094,16094,15000
1090680941,New album from The Zombie Flanders,Rock,Music,USD,01-09-2010,6000,18-07-2010,100,failed,1,US,100,100,6000
1090683980,Evolution of a Criminal Theatrical Release!,Documentary,Film & Video,USD,29-10-2014,60000,29-09-2014,61721.95,successful,493,US,61721.95,61721.95,60000
1090692144,Final Element - Duel Friends With Your Element (Canceled),Mobile Games,Games,USD,19-10-2014,1000,19-09-2014,108,canceled,11,US,108,108,1000
1090705783,Miss Chu's Story Time (Canceled),Children's Books,Publishing,USD,28-11-2011,9000,29-10-2011,890,canceled,6,US,890,890,9000
1090709372,"Robby White's ""Small Town Outlaw"" Project",Country & Folk,Music,USD,05-01-2012,5000,21-11-2011,1070,failed,22,US,1070,1070,5000
1090720207,IL GIUOCO DELLE BALLE,Tabletop Games,Games,EUR,26-02-2018,600,28-12-2017,35,live,1,IT,0,42.48,728.22
1090724040,This Suffering must end now!,Dance,Dance,USD,25-09-2017,100000,26-08-2017,0,suspended,0,US,0,0,100000
1090726732,"Cactus Peach  needs YOU to get ""EAT"" (OUR 1st LP) OUT!",Indie Rock,Music,USD,20-08-2010,500,19-07-2010,500.99,successful,9,US,500.99,500.99,500
109072927,CHOCOVIVO - The Journey from Bean to Bar,Food,Food,USD,19-01-2014,30000,05-12-2013,8143,failed,125,US,8143,8143,30000
1090731413,Left Alone To Die Project,Games,Games,USD,18-08-2017,6000,19-06-2017,30,failed,2,US,15,30,6000
1090733543,"EARSHOT, an audio play and theatrical sound installation",Immersive,Theater,USD,12-03-2015,5000,10-02-2015,5561,successful,81,US,5561,5561,5000
1090733607,Another Voyage,Video Games,Games,CAD,01-01-2017,3000,18-12-2016,10,canceled,1,CA,7.5,7.54,2262.78
1090733609,"Los Alamos Light Opera Goes ""Into the Woods!""",Theater,Theater,USD,20-10-2011,1200,01-10-2011,1501,successful,26,US,1501,1501,1200
1090739012,FIGHT GODS ATHLETICS: Innovative MMA Fightwear Company,Apparel,Fashion,USD,08-04-2015,3000,09-03-2015,0,failed,0,US,0,0,3000
1090739620,A New Way To Buy a Luxury Watch,Fashion,Fashion,USD,22-08-2014,75000,18-07-2014,470279.5,successful,3463,US,470279.5,470279.5,75000
1090742606,"MTVC - Personal People, Making Personal Music For You!",Music,Music,CAD,08-11-2014,1000,09-10-2014,1352,successful,38,CA,1208.81,1187.84,878.58
1090744948,Losing Focus (Movie),Narrative Film,Film & Video,USD,31-03-2012,1500,01-03-2012,2465,successful,59,US,2465,2465,1500
1090745063,Autism Understanding through Story,Children's Books,Publishing,USD,10-05-2011,2500,10-04-2011,240,failed,3,US,240,240,2500
1090753536,soft plastic lures company,Hardware,Technology,CAD,17-09-2015,23000,18-08-2015,621,failed,7,CA,474.4,476.7,17655.64
1090765932,"""Our live are data_"" Game Development",Mobile Games,Games,EUR,07-09-2016,3200,18-08-2016,2,failed,2,FR,1.13,2.25,3605.76
109078143,Midnight Tea in Mumbai,Conceptual Art,Art,USD,01-11-2012,1000,18-10-2012,2700,successful,63,US,2700,2700,1000
1090787481,Nature's Houses Apiary ( Honey Bees ),Food,Food,USD,15-02-2014,2500,16-01-2014,2800.01,successful,130,US,2800.01,2800.01,2500
1090791280,Teach your Kids 7 Languages through Fables,Children's Books,Publishing,USD,27-06-2013,3500,28-05-2013,3688,successful,73,US,3688,3688,3500
1090794576,The Black Rose of York,Fiction,Publishing,USD,29-04-2012,5020,20-03-2012,0,failed,0,US,0,0,5020
1090800548,Singer-songwriter Brian McKenzie releasing a new 7song EP,Rock,Music,USD,28-11-2017,250,01-11-2017,1015,successful,35,US,610,1015,250
1090801176,Non-confrontational Police Interaction: Guide and Tips,Nonfiction,Publishing,USD,16-01-2015,500,17-12-2014,0,failed,0,US,0,0,500
1090803675,The Crystal Palace,Nonfiction,Publishing,GBP,11-08-2016,12500,12-07-2016,349,failed,13,GB,168.35,452.54,16208.51
1090803885,"The Iowa Theater Marquee Rehabilitation - Winterset, IA",Spaces,Theater,USD,07-06-2017,10000,08-05-2017,11755,successful,188,US,25,11755,10000
1090808679,I Am Brave and Unafraid,Children's Books,Publishing,USD,13-12-2017,3600,07-11-2017,5017,successful,124,US,152,5017,3600
109081842,Zucati Dice: Metal Micro Dice - Pure. Elemental. Miniature.,Games,Games,USD,01-05-2016,3500,01-04-2016,5932,successful,67,US,5932,5932,3500
1090831260,Olsen Banden VINYL (Best of Vol. 1) [Soundtrack release],Music,Music,DKK,01-02-2018,30000,28-12-2017,17494,live,77,DK,339.58,2850.49,4888.22
1090840166,PIR: Premier Information RetrievalÂ®,Software,Technology,USD,12-10-2014,50000,11-09-2014,20,failed,1,US,20,20,50000
1090846783,Phoenix Miniatures - The Unknowing Dead,Tabletop Games,Games,AUD,26-07-2016,7500,06-07-2016,2121,canceled,27,AU,1142.61,1594.5,5638.25
1090849759,Drop-it - Color your drink -> wir machen deine Drinks bunter,Drinks,Food,EUR,08-10-2016,5000,08-09-2016,384,failed,13,AT,30.38,422.47,5500.97
1090855016,MEAN HIGHTIDE 2050,Public Art,Art,USD,17-06-2012,1200,15-05-2012,2286,successful,23,US,2286,2286,1200
1090855178,"Whispers from the Dark, Vol. 1",Narrative Film,Film & Video,USD,14-11-2011,100000,05-10-2011,50,failed,1,US,50,50,100000
109085613,A Tiny Home for Teaching Tykes,Architecture,Design,USD,03-04-2016,9999,04-03-2016,116,failed,6,US,116,116,9999
1090860569,Project Full Length,Rock,Music,USD,07-05-2012,1000,08-03-2012,1190,successful,29,US,1190,1190,1000
1090862725,Help Create merchandise from original visionary art designs,Painting,Art,AUD,06-04-2016,60000,06-02-2016,34,failed,2,AU,24.42,25.6,45177.32
1090871722,"Capturing St. Lucia, South Africa",Photobooks,Photography,AUD,07-06-2014,3000,08-05-2014,10,failed,1,AU,9.28,9.39,2816.9
1090872536,Help Fund the Next Ladies in Red EP!,Music,Music,USD,15-02-2015,5000,17-12-2014,6517,undefined,0,"N,0""",,6517,5000
109087278,"""FRIGHT PLAN""",Film & Video,Film & Video,USD,21-05-2012,345000,22-03-2012,0,failed,0,US,0,0,345000
1090873806,9th Happily Natural Day - Kickstarter Challenge,Music,Music,USD,10-07-2011,2500,11-04-2011,841,failed,42,US,841,841,2500
1090875015,Sea-OX CNC for development of Prosthetic Hands,Fabrication Tools,Technology,USD,06-09-2015,2500,07-08-2015,85,failed,4,US,85,85,2500
109088284,Chamber Orchestra Premieres Music of Young Composers,Classical Music,Music,USD,27-12-2011,3000,28-10-2011,3001,successful,23,US,3001,3001,3000
1090890781,Easy Cloud Services Hosting,Technology,Technology,USD,23-08-2014,1000,24-07-2014,1,failed,1,US,1,1,1000
1090895519,Doom Whisper,Graphic Novels,Comics,USD,29-01-2015,3000,30-12-2014,284,failed,8,US,284,284,3000
1090902077,"Charting ""The Rise of the Reluctant Innovator""",Nonfiction,Publishing,GBP,10-10-2013,3499,10-09-2013,4162.71,successful,104,GB,6508.83,6651.5,5590.98
1090908948,Creature's Secrets: Animal Divination Card Deck!,Playing Cards,Games,USD,09-04-2015,8000,10-03-2015,8701,successful,76,US,8701,8701,8000
1090910044,"Reach out to ""Within Your Reach"", a new PBS travel show.",Documentary,Film & Video,USD,06-08-2012,10000,07-07-2012,1791,failed,19,US,1791,1791,10000
1090910244,MagC: Wireless MacBook Charging,Technology,Technology,USD,18-12-2017,1000,19-10-2017,19443,suspended,105,US,3616,19443,1000
1090913430,Hard-Packed Vegan Ice Cream,Food,Food,USD,22-09-2012,4000,23-08-2012,5081.19,successful,136,US,5081.19,5081.19,4000
